## [iView]
## Converted from:	C:\Users\Jessica\Desktop\Manip SMI\Tests\Oeil droit\subject-23.idf
## Date:	21.03.2017 17:15:00
## Version:	IDF Converter 3.0.16
## IDF Version:	9
## Sample Rate:	250
## Separator Type:	Unknown
## Trial Count:	126
## Uses Plane File:	False
## Number of Samples:	42160                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	participant                                                                                                                                                                                                                                                     
## Description:	experiment                                                                                                                                                                                                                                                      
## [Calibration]
## Calibration Type:	9-point
## Calibration Area:	1366	768
## Calibration Point 0:	Position(684;385)
## Calibration Point 1:	Position(68;38)
## Calibration Point 2:	Position(1300;38)
## Calibration Point 3:	Position(68;732)
## Calibration Point 4:	Position(1300;732)
## Calibration Point 5:	Position(68;385)
## Calibration Point 6:	Position(684;38)
## Calibration Point 7:	Position(1300;385)
## Calibration Point 8:	Position(684;732)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IRX0940001-1426
## Operating System :	6.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	RIGHT, POR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	R POR X [px]	R POR Y [px]	Frame	Aux1
539319974	SMP	21	872.27	95.10		
539323977	SMP	21	872.02	95.05		
539327973	SMP	21	872.01	94.84		
539332003	SMP	21	872.97	96.32		
539335999	SMP	21	870.14	96.49		
539339978	SMP	21	868.88	97.36		
539343991	SMP	21	867.40	96.95		
539347986	SMP	21	864.66	95.79		
539351985	SMP	21	863.12	97.03		
539355998	SMP	21	863.03	96.39		
539359979	SMP	21	861.98	96.48		
539363966	SMP	21	860.46	94.85		
539368002	SMP	21	862.23	94.14		
539371981	SMP	21	861.96	92.97		
539375967	SMP	21	860.99	92.67		
539379970	SMP	21	860.47	91.75		
539383980	SMP	21	859.39	91.67		
539387980	SMP	21	858.40	91.84		
539391967	SMP	21	859.05	92.58		
539395970	SMP	21	859.28	92.31		
539400249	SMP	21	859.34	92.22		
539403998	SMP	21	858.93	91.48		
539407960	SMP	21	859.13	91.69		
539411954	SMP	21	859.09	92.03		
539416006	SMP	21	858.31	92.46		
539419988	SMP	21	859.58	92.25		
539423963	SMP	21	860.93	92.30		
539427982	SMP	21	860.95	92.13		
539431998	SMP	21	862.99	92.06		
539435990	SMP	21	863.77	92.22		
539439965	SMP	21	865.00	91.83		
539443969	SMP	21	865.34	92.45		
539447992	SMP	21	865.92	92.20		
539451989	SMP	21	865.66	92.63		
539455962	SMP	21	865.87	93.10		
539459965	SMP	21	865.79	91.90		
539463989	SMP	21	866.79	92.53		
539468002	SMP	21	866.43	93.40		
539471960	SMP	21	865.94	93.61		
539475967	SMP	21	865.66	94.53		
539479992	SMP	21	866.72	93.85		
539484004	SMP	21	865.93	95.56		
539487961	SMP	21	865.96	95.40		
539491964	SMP	21	866.55	97.03		
539495983	SMP	21	862.48	97.85		
539500001	SMP	21	824.00	97.48		
539503975	SMP	21	795.41	103.67		
539507962	SMP	21	737.26	105.33		
539511964	SMP	21	704.10	108.30		
539515994	SMP	21	654.15	107.83		
539519964	SMP	21	637.34	109.65		
539523963	SMP	21	564.02	109.30		
539527969	SMP	21	551.30	108.86		
539531958	SMP	21	494.39	111.06		
539535990	SMP	21	485.93	112.67		
539539995	SMP	21	477.39	115.80		
539543977	SMP	21	468.53	111.97		
539547963	SMP	21	467.69	113.77		
539551958	SMP	21	468.76	111.67		
539555988	SMP	21	466.28	110.15		
539559966	SMP	21	465.26	108.89		
539563963	SMP	21	460.38	108.28		
539567954	SMP	21	457.14	109.96		
539571999	SMP	21	452.47	110.53		
539575974	SMP	21	451.07	109.91		
539579964	SMP	21	450.78	109.85		
539583963	SMP	21	446.42	108.56		
539587997	SMP	21	445.23	109.41		
539591975	SMP	21	445.35	106.06		
539595953	SMP	21	445.47	104.17		
539599951	SMP	21	444.39	106.26		
539603987	SMP	21	443.60	109.32		
539607961	SMP	21	444.41	105.31		
539611960	SMP	21	445.66	108.95		
539615949	SMP	21	447.94	107.68		
539619992	SMP	21	448.08	104.84		
539623972	SMP	21	449.61	107.27		
539627973	SMP	21	450.69	107.80		
539631950	SMP	21	452.18	105.90		
539635992	SMP	21	452.89	107.27		
539639978	SMP	21	452.64	112.02		
539643964	SMP	21	453.04	114.44		
539647947	SMP	21	454.13	114.94		
539651993	SMP	21	454.96	114.08		
539655989	SMP	21	454.70	116.30		
539659969	SMP	21	455.79	116.98		
539663944	SMP	21	456.04	119.49		
539667988	SMP	21	455.18	117.24		
539671963	SMP	21	457.47	120.16		
539675961	SMP	21	456.24	119.82		
539679947	SMP	21	458.46	121.91		
539684012	SMP	21	457.89	119.78		
539687968	SMP	21	457.13	119.95		
539691959	SMP	21	457.56	118.90		
539695945	SMP	21	457.90	120.32		
539699981	SMP	21	456.84	117.61		
539703979	SMP	21	456.35	121.17		
539707957	SMP	21	456.69	116.46		
539711945	SMP	21	457.51	116.48		
539715963	SMP	21	458.13	117.84		
539719976	SMP	21	459.72	118.05		
539723968	SMP	21	458.91	119.00		
539727958	SMP	21	459.55	121.18		
539731959	SMP	21	462.02	121.53		
539735987	SMP	21	461.42	119.95		
539739959	SMP	21	461.40	124.10		
539743946	SMP	21	462.88	125.20		
539747953	SMP	21	463.84	120.70		
539751985	SMP	21	464.10	122.78		
539755959	SMP	21	463.01	125.60		
539759947	SMP	21	462.44	125.90		
539763950	SMP	21	460.80	126.82		
539767987	SMP	21	461.01	127.64		
539771958	SMP	21	461.55	127.67		
539775966	SMP	21	461.92	127.90		
539779952	SMP	21	460.54	129.15		
539785087	SMP	21	462.82	129.17		
539787993	SMP	21	461.90	129.49		
539791946	SMP	21	461.26	130.56		
539795949	SMP	21	455.88	131.08		
539799952	SMP	21	445.74	133.12		
539803996	SMP	21	414.94	133.04		
539807948	SMP	21	394.53	135.02		
539811942	SMP	21	361.58	135.64		
539815948	SMP	21	334.14	139.49		
539819987	SMP	21	275.05	134.30		
539823956	SMP	21	322.81	135.27		
539827960	SMP	21	307.63	129.03		
539831952	SMP	21	315.89	125.20		
539835987	SMP	21	322.94	125.02		
539839942	SMP	21	321.93	121.68		
539843965	SMP	21	322.13	117.52		
539847982	SMP	21	320.27	115.73		
539852030	SMP	21	319.14	115.84		
539855946	SMP	21	315.06	112.88		
539859941	SMP	21	316.33	110.80		
539863948	SMP	21	317.31	109.15		
539867985	SMP	21	317.39	109.82		
539871949	SMP	21	318.45	111.30		
539875942	SMP	21	317.89	112.22		
539879946	SMP	21	316.41	112.42		
539884009	SMP	21	315.16	112.44		
539887949	SMP	21	312.58	112.46		
539891943	SMP	21	311.50	110.87		
539895948	SMP	21	310.86	109.44		
539900019	SMP	21	310.50	110.00		
539903953	SMP	21	310.47	110.16		
539907946	SMP	21	309.92	112.12		
539911950	SMP	21	308.71	110.67		
539915988	SMP	21	307.54	110.12		
539919950	SMP	21	307.16	110.74		
539923934	SMP	21	306.44	110.69		
539927957	SMP	21	305.65	112.08		
539931975	SMP	21	306.59	112.07		
539935949	SMP	21	308.21	112.52		
539939946	SMP	21	308.87	115.36		
539943943	SMP	21	308.73	115.78		
539947968	SMP	21	292.25	113.78		
539951949	SMP	21	271.78	113.97		
539955944	SMP	21	299.65	115.84		
539959944	SMP	21	378.04	123.60		
539963964	SMP	21	409.03	121.11		
539967944	SMP	21	436.74	118.19		
539971954	SMP	21	460.27	122.36		
539975949	SMP	21	476.90	121.06		
539979942	SMP	21	509.07	120.36		
539984018	SMP	21	534.61	118.91		
539987954	SMP	21	542.78	115.04		
539991941	SMP	21	541.10	114.63		
539995941	SMP	21	532.82	113.36		
539999950	SMP	21	536.21	111.51		
540003950	SMP	21	532.94	105.83		
540007953	SMP	21	532.16	103.23		
540011946	SMP	21	534.33	101.52		
540015947	SMP	21	534.86	99.96		
540019953	SMP	21	537.45	97.55		
540023944	SMP	21	538.02	96.23		
540027950	SMP	21	537.92	94.90		
540031943	SMP	21	535.69	93.65		
540035941	SMP	21	533.94	92.95		
540039933	SMP	21	534.86	91.42		
540043950	SMP	21	534.88	90.57		
540047928	SMP	21	534.95	90.29		
540051963	SMP	21	536.07	89.78		
540055967	SMP	21	537.09	90.16		
540059954	SMP	21	537.19	90.09		
540063934	SMP	21	537.41	91.36		
540067885	SMP	21	537.25	93.05		
540071947	SMP	21	536.04	93.47		
540075938	SMP	21	536.65	95.15		
540079926	SMP	21	537.49	95.55		
540083958	SMP	21	537.27	96.35		
540087957	SMP	21	537.41	97.86		
540091959	SMP	21	538.84	99.88		
540095930	SMP	21	538.60	100.37		
540099937	SMP	21	539.20	100.97		
540103941	SMP	21	539.26	101.17		
540107948	SMP	21	538.87	100.07		
540111925	SMP	21	538.85	100.87		
540115955	SMP	21	539.61	101.54		
540119955	SMP	21	540.51	103.36		
540123942	SMP	21	541.77	103.23		
540127931	SMP	21	543.95	107.21		
540131954	SMP	21	545.13	107.75		
540135951	SMP	21	543.32	109.02		
540139941	SMP	21	539.08	112.07		
540143923	SMP	21	521.87	113.69		
540147952	SMP	21	508.88	114.96		
540151989	SMP	21	489.34	117.90		
540155939	SMP	21	470.69	115.84		
540159795	SMP	21	467.88	117.48		
540163957	SMP	21	462.67	116.72		
540167961	SMP	21	464.25	114.51		
540171936	SMP	21	463.13	113.72		
540175797	SMP	21	463.73	114.34		
540179954	SMP	21	460.39	111.08		
540183938	SMP	21	458.84	108.91		
540187946	SMP	21	457.16	106.56		
540191798	SMP	21	456.05	107.34		
540195969	SMP	21	455.07	102.81		
540199953	SMP	21	455.33	102.84		
540203948	SMP	21	455.95	104.64		
540207796	SMP	21	456.97	106.11		
540211949	SMP	21	456.59	106.74		
540215936	SMP	21	456.28	103.22		
540219970	SMP	21	455.35	105.26		
540223932	SMP	21	455.44	104.00		
540227917	SMP	21	455.33	105.24		
540231949	SMP	21	456.52	106.24		
540235956	SMP	21	458.00	106.55		
540239930	SMP	21	458.07	108.72		
540243933	SMP	21	460.35	108.73		
540245200	MSG	21	# Message: Le sujet a repondu
540247931	SMP	21	460.64	109.47		
540251957	SMP	21	460.83	110.23		
540255801	SMP	21	461.26	109.34		
540259926	SMP	21	460.14	111.89		
540263927	SMP	21	461.89	112.86		
540267980	SMP	21	463.15	116.41		
540271801	SMP	21	463.22	116.92		
540275925	SMP	21	462.12	118.57		
540279947	SMP	21	460.73	116.59		
540283948	SMP	21	461.73	116.63		
540287796	SMP	21	462.28	115.74		
540291932	SMP	21	463.09	114.97		
540295929	SMP	21	463.32	113.76		
540299951	SMP	21	461.62	116.97		
540303939	SMP	21	463.74	115.94		
540307925	SMP	21	462.99	115.78		
540311925	SMP	21	462.88	112.51		
540313986	MSG	21	# Message: stop_trial  distractor 5 tgt_hor -262 tgt_vert -262 cor_resp 2 sub_resp 2 tim_resp 2217
542135602	SMP	22	663.67	400.13		
542137242	MSG	22	# Message: Starting wait for fixation period
542137399	MSG	22	# Message: stop_fixation
542137512	MSG	22	# Message: start_trial 15 C:\Users\Jessica\Desktop\Manip SMI\Images_finales\mtemo22.png
542139611	SMP	22	662.41	396.20		
542143589	SMP	22	661.63	399.85		
542147588	SMP	22	665.44	395.61		
542151613	SMP	22	664.85	399.11		
542155603	SMP	22	667.22	401.89		
542159590	SMP	22	666.52	406.58		
542163597	SMP	22	669.81	410.78		
542167602	SMP	22	670.11	414.53		
542171601	SMP	22	669.43	412.11		
542175591	SMP	22	673.73	416.04		
542179587	SMP	22	672.23	416.78		
542183574	SMP	22	673.70	417.72		
542187617	SMP	22	674.80	419.07		
542191594	SMP	22	674.02	422.38		
542195588	SMP	22	675.04	421.04		
542199581	SMP	22	675.22	424.37		
542203614	SMP	22	674.90	422.25		
542207644	SMP	22	672.04	419.74		
542211588	SMP	22	671.95	420.74		
542215573	SMP	22	673.53	421.08		
542219598	SMP	22	672.19	419.36		
542223610	SMP	22	673.00	422.07		
542227599	SMP	22	675.90	422.75		
542231578	SMP	22	675.77	421.17		
542235581	SMP	22	676.87	418.04		
542239635	SMP	22	676.12	418.77		
542243590	SMP	22	677.80	418.19		
542247576	SMP	22	676.88	417.45		
542251582	SMP	22	678.95	418.84		
542255600	SMP	22	680.83	418.56		
542259612	SMP	22	679.76	414.73		
542263581	SMP	22	679.74	417.85		
542267581	SMP	22	680.98	418.69		
542271638	SMP	22	679.41	414.81		
542275610	SMP	22	681.49	415.58		
542279576	SMP	22	681.10	421.26		
542283587	SMP	22	681.12	417.18		
542287596	SMP	22	680.62	414.88		
542291587	SMP	22	678.50	413.14		
542295582	SMP	22	679.68	416.46		
542299584	SMP	22	677.97	413.07		
542303617	SMP	22	674.00	417.73		
542307589	SMP	22	674.84	418.78		
542311592	SMP	22	666.51	415.11		
542315584	SMP	22	662.86	410.52		
542319582	SMP	22	642.37	399.58		
542323596	SMP	22	624.03	343.62		
542327585	SMP	22	582.44	323.38		
542331593	SMP	22	550.61	302.21		
542335599	SMP	22	524.66	270.70		
542339600	SMP	22	501.41	210.91		
542343577	SMP	22	501.58	185.61		
542347588	SMP	22	482.18	165.21		
542351593	SMP	22	464.33	171.67		
542355592	SMP	22	460.64	181.42		
542359576	SMP	22	455.07	173.00		
542363599	SMP	22	456.91	179.08		
542367583	SMP	22	462.16	177.26		
542371587	SMP	22	469.57	166.50		
542375575	SMP	22	463.89	169.86		
542379600	SMP	22	461.59	166.81		
542383585	SMP	22	459.19	165.11		
542387587	SMP	22	456.29	163.63		
542391568	SMP	22	455.14	165.34		
542395636	SMP	22	453.85	163.29		
542399586	SMP	22	454.36	163.21		
542403580	SMP	22	453.70	163.31		
542407568	SMP	22	455.26	161.14		
542411598	SMP	22	449.74	163.14		
542415581	SMP	22	448.51	164.17		
542419577	SMP	22	446.12	165.33		
542423575	SMP	22	444.44	167.26		
542427589	SMP	22	439.51	169.72		
542431595	SMP	22	439.49	168.98		
542435578	SMP	22	437.30	170.80		
542439568	SMP	22	437.34	173.30		
542443583	SMP	22	433.74	170.59		
542447605	SMP	22	432.21	171.80		
542451579	SMP	22	431.34	175.28		
542455568	SMP	22	428.74	175.55		
542459573	SMP	22	429.81	175.32		
542463588	SMP	22	428.54	175.64		
542467593	SMP	22	428.00	176.07		
542471565	SMP	22	429.34	174.87		
542475559	SMP	22	429.89	175.63		
542479584	SMP	22	429.40	175.40		
542483609	SMP	22	429.14	174.52		
542487588	SMP	22	430.55	174.78		
542491576	SMP	22	431.49	173.93		
542495571	SMP	22	430.22	174.30		
542499594	SMP	22	431.96	172.85		
542503589	SMP	22	434.93	170.42		
542507581	SMP	22	434.39	168.09		
542511573	SMP	22	434.32	156.90		
542515592	SMP	22	431.02	113.77		
542519563	SMP	22	424.64	109.27		
542523589	SMP	22	420.44	97.12		
542527584	SMP	22	424.15	89.82		
542531561	SMP	22	418.81	80.69		
542535582	SMP	22	415.03	80.83		
542539586	SMP	22	409.42	81.08		
542543572	SMP	22	407.92	80.63		
542547569	SMP	22	408.96	93.24		
542551556	SMP	22	407.15	81.85		
542555596	SMP	22	406.51	77.82		
542559573	SMP	22	406.89	80.83		
542563567	SMP	22	407.71	81.25		
542567557	SMP	22	407.60	85.17		
542571611	SMP	22	407.03	89.77		
542575575	SMP	22	406.61	91.21		
542579570	SMP	22	408.08	93.90		
542583587	SMP	22	408.39	95.26		
542587579	SMP	22	408.05	98.29		
542594074	SMP	22	405.80	97.82		
542596257	SMP	22	404.59	100.15		
542599567	SMP	22	402.34	102.60		
542603584	SMP	22	403.30	104.79		
542607580	SMP	22	404.95	111.55		
542611566	SMP	22	409.13	219.72		
542615570	SMP	22	421.38	315.07		
542619567	SMP	22	439.70	340.28		
542623578	SMP	22	459.32	394.78		
542627581	SMP	22	462.75	458.12		
542631577	SMP	22	454.28	484.65		
542635569	SMP	22	470.82	524.50		
542639578	SMP	22	472.90	583.79		
542643566	SMP	22	475.32	613.79		
542647551	SMP	22	477.11	619.10		
542651592	SMP	22	480.60	615.22		
542655584	SMP	22	481.98	618.28		
542659563	SMP	22	485.19	611.77		
542663554	SMP	22	487.44	612.42		
542667580	SMP	22	491.69	615.22		
542671581	SMP	22	494.03	616.14		
542675570	SMP	22	495.77	618.30		
542679561	SMP	22	497.65	620.14		
542683585	SMP	22	499.25	621.34		
542687579	SMP	22	499.64	621.38		
542691570	SMP	22	500.09	621.51		
542695552	SMP	22	500.91	622.43		
542699580	SMP	22	502.10	624.06		
542703692	SMP	22	503.10	626.14		
542707596	SMP	22	503.77	626.35		
542711557	SMP	22	501.11	627.42		
542715564	SMP	22	499.13	627.69		
542719570	SMP	22	498.19	627.84		
542723580	SMP	22	496.77	627.87		
542727570	SMP	22	495.26	628.70		
542731586	SMP	22	495.35	628.68		
542735577	SMP	22	494.68	628.44		
542739576	SMP	22	493.48	628.84		
542743552	SMP	22	493.12	627.82		
542747555	SMP	22	491.81	628.71		
542751581	SMP	22	491.64	628.36		
542755578	SMP	22	491.87	628.70		
542759552	SMP	22	492.02	628.89		
542763555	SMP	22	491.99	628.85		
542767580	SMP	22	492.47	628.93		
542771604	SMP	22	493.00	629.07		
542775549	SMP	22	493.79	629.22		
542779541	SMP	22	494.55	628.92		
542783580	SMP	22	494.96	628.66		
542787576	SMP	22	495.04	628.70		
542791551	SMP	22	495.49	627.20		
542795552	SMP	22	494.66	627.21		
542799578	SMP	22	495.04	626.53		
542803565	SMP	22	495.86	626.43		
542807526	SMP	22	496.44	626.33		
542811555	SMP	22	496.74	625.54		
542815581	SMP	22	496.95	625.07		
542819564	SMP	22	497.17	624.39		
542823553	SMP	22	497.35	624.47		
542827566	SMP	22	497.90	623.33		
542831621	SMP	22	498.24	622.70		
542835577	SMP	22	498.68	621.04		
542839557	SMP	22	499.05	620.87		
542843555	SMP	22	499.66	620.91		
542847578	SMP	22	500.01	619.81		
542851560	SMP	22	500.05	617.64		
542855553	SMP	22	500.79	617.84		
542859567	SMP	22	501.37	617.14		
542863602	SMP	22	500.89	616.80		
542867575	SMP	22	501.45	616.47		
542871551	SMP	22	501.97	615.44		
542875554	SMP	22	505.24	614.05		
542879576	SMP	22	520.99	620.00		
542883558	SMP	22	578.38	634.26		
542887556	SMP	22	627.29	640.33		
542891560	SMP	22	658.48	651.90		
542895574	SMP	22	711.79	649.07		
542899591	SMP	22	746.39	654.83		
542903547	SMP	22	770.49	658.29		
542907557	SMP	22	803.81	668.10		
542911572	SMP	22	846.09	667.39		
542915572	SMP	22	874.98	671.04		
542919542	SMP	22	887.93	673.96		
542923559	SMP	22	898.82	680.10		
542927576	SMP	22	887.48	675.54		
542931571	SMP	22	884.92	678.92		
542935541	SMP	22	886.45	679.72		
542939552	SMP	22	887.94	681.38		
542943555	SMP	22	888.86	682.98		
542947570	SMP	22	889.46	686.87		
542951420	SMP	22	891.38	688.37		
542955551	SMP	22	894.04	687.35		
542959570	SMP	22	894.30	687.77		
542963551	SMP	22	892.85	689.23		
542967409	SMP	22	892.27	683.88		
542971573	SMP	22	892.49	684.87		
542975556	SMP	22	894.45	682.07		
542979547	SMP	22	895.02	689.51		
542983418	SMP	22	895.63	691.09		
542987616	SMP	22	895.76	681.21		
542991557	SMP	22	896.79	688.39		
542995548	SMP	22	896.96	677.40		
542999537	SMP	22	896.54	684.44		
543003583	SMP	22	897.56	686.98		
543007573	SMP	22	899.20	693.11		
543011550	SMP	22	899.90	695.66		
543015409	SMP	22	901.92	698.39		
543019565	SMP	22	902.80	698.89		
543023568	SMP	22	903.46	700.14		
543027564	SMP	22	904.15	699.67		
543031420	SMP	22	903.86	702.70		
543035529	SMP	22	903.38	702.92		
543039579	SMP	22	903.57	703.61		
543043555	SMP	22	904.36	703.38		
543047410	SMP	22	903.92	702.18		
543051545	SMP	22	903.98	698.10		
543055557	SMP	22	903.72	699.65		
543059568	SMP	22	902.64	698.95		
543063536	SMP	22	901.76	698.81		
543067542	SMP	22	902.86	699.53		
543071552	SMP	22	903.45	701.75		
543075565	SMP	22	904.28	700.78		
543079411	SMP	22	903.36	698.68		
543083575	SMP	22	903.46	690.52		
543087591	SMP	22	901.93	631.02		
543091563	SMP	22	902.76	571.15		
543095448	SMP	22	901.56	503.09		
543099551	SMP	22	899.55	475.52		
543103546	SMP	22	896.86	409.80		
543107581	SMP	22	892.96	366.53		
543111415	SMP	22	891.08	337.50		
543115537	SMP	22	885.80	260.74		
543119544	SMP	22	884.83	236.07		
543123555	SMP	22	879.33	197.19		
543127425	SMP	22	876.82	159.47		
543131556	SMP	22	877.04	151.07		
543135544	SMP	22	874.37	141.14		
543139551	SMP	22	873.90	139.22		
543143408	SMP	22	875.91	138.69		
543147653	SMP	22	879.92	133.97		
543151555	SMP	22	882.71	135.08		
543155548	SMP	22	884.04	133.95		
543159401	SMP	22	888.21	135.23		
543163537	SMP	22	889.14	133.89		
543167571	SMP	22	892.05	133.14		
543171557	SMP	22	892.72	131.08		
543175407	SMP	22	894.13	128.94		
543179533	SMP	22	893.92	127.42		
543183434	SMP	22	894.62	125.93		
543187570	SMP	22	894.40	121.85		
543191449	SMP	22	892.88	122.34		
543195537	SMP	22	891.33	115.72		
543199562	SMP	22	890.02	119.14		
543203415	SMP	22	887.09	119.21		
543207430	SMP	22	885.47	117.98		
543211420	SMP	22	884.19	117.32		
543215431	SMP	22	882.77	116.96		
543219425	SMP	22	882.69	117.06		
543223412	SMP	22	882.60	118.33		
543227422	SMP	22	881.98	119.98		
543231441	SMP	22	881.22	120.99		
543235415	SMP	22	879.71	121.67		
543239411	SMP	22	880.03	122.98		
543243410	SMP	22	879.37	122.61		
543247430	SMP	22	879.34	120.82		
543251415	SMP	22	879.60	121.42		
543255412	SMP	22	879.40	121.95		
543259410	SMP	22	878.63	123.29		
543263430	SMP	22	872.71	139.81		
543267414	SMP	22	870.25	206.74		
543271448	SMP	22	866.07	286.03		
543275427	SMP	22	853.88	321.94		
543279430	SMP	22	854.90	379.10		
543283399	SMP	22	848.39	445.94		
543287410	SMP	22	847.14	481.87		
543291416	SMP	22	844.42	540.66		
543295430	SMP	22	842.39	585.64		
543299412	SMP	22	839.45	628.74		
543303401	SMP	22	835.77	675.23		
543307419	SMP	22	828.65	703.07		
543311435	SMP	22	822.79	731.80		
543315411	SMP	22	815.46	741.00		
543319403	SMP	22	805.42	767.73		
543323419	SMP	22	794.71	760.81		
543327429	SMP	22	789.61	758.68		
543331463	SMP	22	795.35	757.76		
543335400	SMP	22	794.71	757.38		
543339402	SMP	22	794.81	761.33		
543343413	SMP	22	792.75	765.29		
543347432	SMP	22	788.86	766.00		
543351401	SMP	22	788.35	768.25		
543355415	SMP	22	785.98	768.36		
543359413	SMP	22	784.32	769.85		
543363431	SMP	22	783.93	767.98		
543367400	SMP	22	785.48	768.91		
543371416	SMP	22	786.92	770.11		
543375408	SMP	22	787.61	771.23		
543379429	SMP	22	788.34	772.65		
543383398	SMP	22	788.29	773.45		
543387401	SMP	22	788.12	772.87		
543391420	SMP	22	789.46	772.69		
543395428	SMP	22	789.33	772.60		
543399415	SMP	22	790.55	774.37		
543403411	SMP	22	791.26	775.42		
543407419	SMP	22	791.84	776.73		
543411429	SMP	22	791.98	777.25		
543415396	SMP	22	791.08	776.61		
543419399	SMP	22	789.44	776.98		
543423413	SMP	22	787.98	777.16		
543427421	SMP	22	786.95	777.59		
543431422	SMP	22	786.45	778.17		
543435401	SMP	22	786.21	778.56		
543439417	SMP	22	786.67	779.23		
543443407	SMP	22	786.73	778.78		
543447410	SMP	22	787.23	778.82		
543451403	SMP	22	788.13	778.83		
543455410	SMP	22	787.47	777.49		
543459429	SMP	22	788.03	777.90		
543463401	SMP	22	789.18	776.82		
543467388	SMP	22	790.21	776.47		
543471428	SMP	22	790.98	775.43		
543475407	SMP	22	791.11	776.71		
543479394	SMP	22	791.78	776.49		
543483424	SMP	22	793.88	774.29		
543487405	SMP	22	796.96	766.18		
543491415	SMP	22	795.38	749.75		
543495392	SMP	22	795.89	735.77		
543499421	SMP	22	797.72	727.30		
543503400	SMP	22	798.65	723.99		
543507411	SMP	22	798.90	724.52		
543511396	SMP	22	799.21	722.76		
543515419	SMP	22	799.43	723.74		
543519423	SMP	22	798.74	721.96		
543523410	SMP	22	797.33	719.45		
543527392	SMP	22	795.35	718.09		
543531417	SMP	22	793.04	717.36		
543535417	SMP	22	791.81	717.66		
543539412	SMP	22	790.50	718.19		
543543393	SMP	22	790.04	718.49		
543547417	SMP	22	788.73	718.95		
543551402	SMP	22	788.41	719.11		
543555402	SMP	22	787.96	718.78		
543559388	SMP	22	787.53	717.72		
543563415	SMP	22	787.87	717.88		
543567415	SMP	22	789.39	718.52		
543571722	SMP	22	791.38	718.87		
543575394	SMP	22	792.57	718.57		
543579408	SMP	22	794.65	717.26		
543583418	SMP	22	796.35	716.79		
543587408	SMP	22	796.96	716.47		
543591396	SMP	22	798.81	716.44		
543595398	SMP	22	799.55	716.27		
543599409	SMP	22	800.62	715.77		
543603399	SMP	22	801.56	715.54		
543607395	SMP	22	802.55	715.39		
543611414	SMP	22	803.05	713.89		
543615402	SMP	22	802.76	713.39		
543619391	SMP	22	803.28	712.68		
543623390	SMP	22	803.41	712.38		
543627418	SMP	22	803.54	712.18		
543631413	SMP	22	803.81	711.81		
543635396	SMP	22	803.44	711.05		
543639392	SMP	22	804.83	711.83		
543643412	SMP	22	807.85	714.59		
543647409	SMP	22	825.33	718.71		
543651390	SMP	22	868.20	715.79		
543655390	SMP	22	914.16	715.68		
543659414	SMP	22	924.59	711.07		
543663393	SMP	22	931.67	707.99		
543667416	SMP	22	940.01	699.44		
543671411	SMP	22	952.18	698.71		
543675395	SMP	22	964.50	694.44		
543679392	SMP	22	968.61	693.17		
543683411	SMP	22	966.76	692.12		
543687388	SMP	22	966.37	689.47		
543691400	SMP	22	966.33	687.96		
543695390	SMP	22	967.95	685.62		
543699407	SMP	22	968.73	685.31		
543703380	SMP	22	969.51	685.61		
543707420	SMP	22	970.23	685.98		
543711395	SMP	22	971.37	686.80		
543715383	SMP	22	970.51	686.76		
543719392	SMP	22	968.37	687.20		
543723404	SMP	22	967.03	688.12		
543727388	SMP	22	966.57	689.22		
543731401	SMP	22	965.67	689.71		
543735384	SMP	22	965.56	690.34		
543739411	SMP	22	965.60	691.28		
543743400	SMP	22	965.82	690.21		
543747385	SMP	22	965.78	689.83		
543751430	SMP	22	965.91	689.44		
543755425	SMP	22	966.43	689.69		
543759394	SMP	22	967.42	691.02		
543763387	SMP	22	968.76	691.75		
